cve_id,description,published_date,cvss_score,vendor_raw,software_raw,vendor,software,software_version,operatig_system,source,reason,trigger,attacker_action,user_interaction,system_state,network_access,privilege,vulnerability_type,consequences
CVE-2020-11251,"Out-of-bounds read vulnerability while accessing DTMF payload due to lack of check of buffer length before copying in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",2021-04-07T07:55:34,8.2,"Qualcomm, Inc.","Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",Qualcomm,"Snapdragon (Auto, Compute, Connectivity, Consumer IOT, Industrial IOT, IoT, Mobile, Voice & Music, Wearables)",N/A,N/A,DTMF payload processing,lack of check of buffer length before copying,accessing DTMF payload without checking buffer length,N/A,No,N/A,N/A,N/A,Out-of-bounds read,Potential access to unintended memory data
CVE-2020-3514,"A vulnerability in the multi-instance feature of Cisco Firepower Threat Defense (FTD) Software could allow an authenticated, local attacker to escape the container for their Cisco FTD instance and execute commands with root privileges in the host namespace. The attacker must have valid credentials on the device.The vulnerability exists because a configuration file that is used at container startup has insufficient protections. An attacker could exploit this vulnerability by modifying a specific container configuration file on the underlying file system. A successful exploit could allow the attacker to execute commands with root privileges within the host namespace. This could allow the attacker to impact other running Cisco FTD instances or the host Cisco FXOS device.",2020-10-21T00:00:00,8.2,Cisco,Cisco Firepower Threat Defense Software ,Cisco,Firepower Threat Defense (FTD) Software,N/A,N/A,multi-instance feature,a configuration file that is used at container startup has insufficient protections,modifying a specific container configuration file on the underlying file system,escape the container and execute commands with root privileges,No,local access with valid credentials,Local,Authenticated,Privilege Escalation,"Execute commands with root privileges, impact other running instances or the host device"
CVE-2020-25158,"A reflected cross-site scripting (XSS) vulnerability in the B. Braun Melsungen AG SpaceCom Version L81/U61 and earlier, and the Data module compactplus Versions A10 and A11 allows remote attackers to inject arbitrary web script or HTML into various locations.",2022-04-14T20:05:56,7.6,B. Braun Melsungen AG,SpaceCom,B. Braun Melsungen AG,SpaceCom and Data module compactplus,SpaceCom Version L81/U61 and earlier; Data module compactplus Versions A10 and A11,N/A,Various locations,Does not properly sanitize user-supplied input before using it in web page generation,Injection of arbitrary web script or HTML,Inject arbitrary web script or HTML,No,N/A,Remote,Unauthenticated,Reflected Cross-Site Scripting (XSS),Execution of arbitrary web script or HTML in the context of the user's browser session
CVE-2020-24445,"AEM's Cloud Service offering, as well as version 6.5.6.0 (and below), are affected by a stored Cross-Site Scripting (XSS) vulnerability that could be abused by an attacker to inject malicious scripts into vulnerable form fields. Malicious JavaScript may be executed in a victim’s browser when they browse to the page containing the vulnerable field.",2020-12-08T00:00:00,9.0,Adobe Systems Incorporated,Experience Manager,Adobe,AEM's Cloud Service and AEM version 6.5.6.0 and below,6.5.6.0 and below,N/A,vulnerable form fields,absence of proper input sanitization leading to stored XSS vulnerability,injecting malicious scripts into form fields,abuse vulnerable form fields to inject malicious scripts,"Yes, victim needs to browse to the page with the vulnerable field",,Remote,Unauthenticated,Stored Cross-Site Scripting (XSS),Execution of malicious JavaScript in victim's browser
CVE-2020-4054,"In Sanitize (RubyGem sanitize) greater than or equal to 3.0.0 and less than 5.2.1, there is a cross-site scripting vulnerability. When HTML is sanitized using Sanitize's ""relaxed"" config, or a custom config that allows certain elements, some content in a math or svg element may not be sanitized correctly even if math and svg are not in the allowlist. You are likely to be vulnerable to this issue if you use Sanitize's relaxed config or a custom config that allows one or more of the following HTML elements: iframe, math, noembed, noframes, noscript, plaintext, script, style, svg, xmp. Using carefully crafted input, an attacker may be able to sneak arbitrary HTML through Sanitize, potentially resulting in XSS (cross-site scripting) or other undesired behavior when that HTML is rendered in a browser. This has been fixed in 5.2.1.",2020-06-16T22:10:13,7.3,rgrove,Sanitize,RubyGem,Sanitize,greater than or equal to 3.0.0 and less than 5.2.1,N/A,"HTML sanitization using Sanitize's ""relaxed"" config or a custom config",Math or SVG elements are not sanitized correctly when these elements are not in the allowlist,Sanitization of HTML using a relaxed or custom config that allows certain elements,Carefully craft input to sneak arbitrary HTML through Sanitize,"Yes, rendering HTML in a browser","Using Sanitize's relaxed config or custom config allowing certain HTML elements like iframe, math, etc.",Remote,None,Cross-site scripting (XSS),Potential execution of arbitrary HTML leading to XSS or other undesired behavior
CVE-2020-14668,"Vulnerability in the Oracle E-Business Intelligence product of Oracle E-Business Suite (component: DBI Setups). Supported versions that are affected are 12.1.1-12.1.3. Easily exploitable vulnerability allows unauthenticated attacker with network access via HTTP to compromise Oracle E-Business Intelligence. Successful attacks require human interaction from a person other than the attacker and while the vulnerability is in Oracle E-Business Intelligence, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in unauthorized access to critical data or complete access to all Oracle E-Business Intelligence accessible data as well as unauthorized update, insert or delete access to some of Oracle E-Business Intelligence accessible data. CVSS 3.1 Base Score 8.2 (Confidentiality and Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:L/A:N).",2020-07-15T17:34:33,8.2,Oracle Corporation,E-Business Intelligence,Oracle,E-Business Intelligence,12.1.1-12.1.3,N/A,DBI Setups,Easily exploitable vulnerability,Requires network access via HTTP with human interaction,Exploit the vulnerability with network access,"Yes, from a person other than the attacker",,Network access via HTTP,None (Unauthenticated),Unauthorized access and data manipulation,"Unauthorized access to critical data, unauthorized update, insert, or delete of Oracle E-Business Intelligence data"
CVE-2020-11284,"Locked memory can be unlocked and modified by non secure boot loader through improper system call sequence making the memory region untrusted source of input for secure boot loader in Snapdragon Auto, Snapdragon Compute, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wired Infrastructure and Networking",2021-05-07T09:10:34,8.4,"Qualcomm, Inc.","Snapdragon Auto, Snapdragon Compute, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wired Infrastructure and Networking",Qualcomm,"Snapdragon Auto, Snapdragon Compute, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wired Infrastructure and Networking",N/A,N/A,Locked memory,Improper system call sequence,Non-secure boot loader unlocking and modifying the memory,Unlock and modify locked memory,No,Memory region becomes untrusted source of input for secure boot loader,Local,Non-secure boot loader access,Improper system call sequence,Memory becomes an untrusted source of input for secure boot loader
CVE-2020-12517,On Phoenix Contact PLCnext Control Devices versions before 2021.0 LTS an authenticated low privileged user could embed malicious Javascript code to gain admin rights when the admin user visits the vulnerable website (local privilege escalation).,2020-12-17T00:00:00,8.8,Phoenix Contact,AXC F 1152 (1151412),Phoenix Contact,PLCnext Control Devices,versions before 2021.0 LTS,N/A,vulnerable website,lack of input validation for embedded Javascript,embedding malicious Javascript code,embed malicious Javascript to escalate privileges,"Yes, requires admin user to visit the vulnerable website",Admin user visiting vulnerable website,Local,Low privileged user,Local Privilege Escalation,Gain admin rights
CVE-2020-14649,"Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization (component: Core). Supported versions that are affected are Prior to 5.2.44, prior to 6.0.24 and prior to 6.1.12. Difficult to exploit vulnerability allows high privileged attacker with logon to the infrastructure where Oracle VM VirtualBox executes to compromise Oracle VM VirtualBox. While the vulnerability is in Oracle VM VirtualBox, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in takeover of Oracle VM VirtualBox. CVSS 3.1 Base Score 7.5 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:C/C:H/I:H/A:H).",2020-07-15T17:34:32,7.5,Oracle Corporation,VM VirtualBox,Oracle,VM VirtualBox,"Prior to 5.2.44, prior to 6.0.24 and prior to 6.1.12",N/A,Core component,,Logon to the infrastructure where Oracle VM VirtualBox executes,Logon and exploit high privileges to compromise Oracle VM VirtualBox,No,VM VirtualBox executing on infrastructure,Local,High privileged attacker with logon,High privilege escalation,Takeover of Oracle VM VirtualBox and potentially significant impact on additional products
CVE-2020-3141,"Multiple vulnerabilities in the web management framework of Cisco IOS XE Software could allow an authenticated, remote attacker with read-only privileges to elevate privileges to the level of an Administrator user on an affected device. For more information about these vulnerabilities, see the Details section of this advisory.",2020-09-24T00:00:00,8.8,Cisco,Cisco IOS XE Software 16.1.1,Cisco,Cisco IOS XE Software,N/A,N/A,web management framework,N/A,N/A,elevate privileges to the level of an Administrator user,No,N/A,Remote,"Authenticated, read-only privileges",Privilege Escalation,Elevate privileges to administrator level on the affected device
CVE-2020-25150,"A relative path traversal attack in the B. Braun Melsungen AG SpaceCom Version L81/U61 and earlier, and the Data module compactplus Versions A10 and A11 allows attackers with service user privileges to upload arbitrary files. By uploading a specially crafted tar file an attacker can execute arbitrary commands.",2022-04-14T20:05:52,7.6,B. Braun Melsungen AG,SpaceCom,B. Braun Melsungen AG,SpaceCom and Data module compactplus,"SpaceCom Version L81/U61 and earlier, Data module compactplus Versions A10 and A11",N/A,File upload functionality,Improper handling of file paths in upload mechanism,Uploading a specially crafted tar file,Upload arbitrary files,No,System with vulnerable SpaceCom or Data module compactplus software,Local or network access depending on service user privileges,Service user privileges,Relative Path Traversal,Execute arbitrary commands on the system
CVE-2020-15264,"The Boxstarter installer before version 2.13.0 configures C:\ProgramData\Boxstarter to be in the system-wide PATH environment variable. However, this directory is writable by normal, unprivileged users. To exploit the vulnerability, place a DLL in this directory that a privileged service is looking for. For example, WptsExtensions.dll When Windows starts, it'll execute the code in DllMain() with SYSTEM privileges. Any unprivileged user can execute code with SYSTEM privileges. The issue is fixed in version 3.13.0",2020-10-20T20:25:17,8.0,chocolatey,boxstarter,Boxstarter,Boxstarter installer,before version 2.13.0,Windows,C:\ProgramData\Boxstarter directory in the PATH environment variable,"Directory is writable by normal, unprivileged users",Place a DLL in the writable C:\ProgramData\Boxstarter directory,Place a DLL that a privileged service is looking for in the writable directory,No,C:\ProgramData\Boxstarter directory in system-wide PATH environment variable,Local,Unprivileged,Privilege Escalation,Execute code with SYSTEM privileges
CVE-2020-5360,"Dell BSAFE Micro Edition Suite, versions prior to 4.5, are vulnerable to a Buffer Under-Read Vulnerability. An unauthenticated remote attacker could potentially exploit this vulnerability resulting in undefined behaviour, or a crash of the affected systems.",2020-05-18T00:00:00,7.5,Dell,Dell BSAFE Micro Edition Suite,Dell,BSAFE Micro Edition Suite,versions prior to 4.5,N/A,N/A,N/A,N/A,exploit buffer under-read vulnerability,No,N/A,Remote,Unauthenticated,Buffer Under-Read Vulnerability,"undefined behaviour, or a crash of the affected systems"
CVE-2020-3938,"SysJust Syuan-Gu-Da-Shih, versions before 20191223, contain vulnerability of Request Forgery, allowing attackers to launch inquiries into network architecture or system files of the server via forged inquests.",2020-02-04T00:00:00,9.8,CHANGING,Syuan-Gu-Da-Shih,SysJust,Syuan-Gu-Da-Shih,versions before 20191223,N/A,Request Forgery mechanism,allows attackers to launch unauthorized inquiries,via forged inquests,launch inquiries into network architecture or system files,No,N/A,Remote,Unauthenticated,Request Forgery,Exposure of network architecture or system files
CVE-2020-6788,Loading a DLL through an Uncontrolled Search Path Element in the Bosch Configuration Manager installer up to and including version 7.21.0078 potentially allows an attacker to execute arbitrary code on a victim's system. A prerequisite is that the victim is tricked into placing a malicious DLL in the same directory where the installer is started from.,2021-03-24T00:00:00,7.8,Bosch,Configuration Manager,Bosch,Configuration Manager installer,up to and including 7.21.0078,N/A,Uncontrolled Search Path Element,Loading a DLL through an Uncontrolled Search Path Element,Placing a malicious DLL in the same directory where the installer is started from,Execute arbitrary code,Victim is tricked into placing a malicious DLL,,Local,Requires user trickery,Code Execution,Potential execution of arbitrary code on victim's system
CVE-2020-9409,"The administrative UI component of TIBCO Software Inc.'s TIBCO JasperReports Server, TIBCO JasperReports Server for AWS Marketplace, and TIBCO JasperReports Server for ActiveMatrix BPM contains a vulnerability that theoretically allows an unauthenticated attacker to obtain the permissions of a JasperReports Server ""superuser"" for the affected systems. The attacker can theoretically exploit the vulnerability consistently, remotely, and without authenticating. Affected releases are TIBCO Software Inc.'s TIBCO JasperReports Server: versions 7.1.1 and below, TIBCO JasperReports Server for AWS Marketplace: versions 7.1.1 and below, and TIBCO JasperReports Server for ActiveMatrix BPM: versions 7.1.1 and below.",2020-05-19T00:00:00,9.8,TIBCO Software Inc.,TIBCO JasperReports Server,TIBCO Software Inc.,JasperReports Server,versions 7.1.1 and below,N/A,administrative UI component,N/A,N/A,obtain the permissions of a JasperReports Server 'superuser',No,,Remote,Unauthenticated,N/A,obtain the permissions of a JasperReports Server 'superuser' for the affected systems
CVE-2020-1664,"A stack buffer overflow vulnerability in the device control daemon (DCD) on Juniper Networks Junos OS allows a low privilege local user to create a Denial of Service (DoS) against the daemon or execute arbitrary code in the system with root privilege. This issue affects Juniper Networks Junos OS: 17.3 versions prior to 17.3R3-S9; 17.4 versions prior to 17.4R2-S12, 17.4R3-S3; 18.1 versions prior to 18.1R3-S11; 18.2 versions prior to 18.2R3-S6; 18.2X75 versions prior to 18.2X75-D53, 18.2X75-D65; 18.3 versions prior to 18.3R2-S4, 18.3R3-S4; 18.4 versions prior to 18.4R2-S5, 18.4R3-S5; 19.1 versions prior to 19.1R3-S3; 19.2 versions prior to 19.2R1-S5, 19.2R3; 19.3 versions prior to 19.3R2-S4, 19.3R3; 19.4 versions prior to 19.4R1-S3, 19.4R2-S2, 19.4R3; 20.1 versions prior to 20.1R1-S4, 20.1R2; 20.2 versions prior to 20.2R1-S1, 20.2R2. Versions of Junos OS prior to 17.3 are unaffected by this vulnerability.",2020-10-14T00:00:00,7.8,Juniper Networks,Junos OS,Juniper Networks,Junos OS,"17.3 versions prior to 17.3R3-S9; 17.4 versions prior to 17.4R2-S12, 17.4R3-S3; 18.1 versions prior to 18.1R3-S11; 18.2 versions prior to 18.2R3-S6; 18.2X75 versions prior to 18.2X75-D53, 18.2X75-D65; 18.3 versions prior to 18.3R2-S4, 18.3R3-S4; 18.4 versions prior to 18.4R2-S5, 18.4R3-S5; 19.1 versions prior to 19.1R3-S3; 19.2 versions prior to 19.2R1-S5, 19.2R3; 19.3 versions prior to 19.3R2-S4, 19.3R3; 19.4 versions prior to 19.4R1-S3, 19.4R2-S2, 19.4R3; 20.1 versions prior to 20.1R1-S4, 20.1R2; 20.2 versions prior to 20.2R1-S1, 20.2R2",N/A,device control daemon (DCD),stack buffer overflow,N/A,create a Denial of Service (DoS) against the daemon or execute arbitrary code in the system with root privilege,No,N/A,Local,Low privilege,Stack buffer overflow,Denial of Service (DoS) or arbitrary code execution with root privilege
CVE-2020-0718,"<p>A remote code execution vulnerability exists when Active Directory integrated DNS (ADIDNS) mishandles objects in memory. An authenticated attacker who successfully exploited the vulnerability could run arbitrary code in the context of the Local System Account</p> <p>To exploit the vulnerability, an authenticated attacker could send malicious requests to an Active Directory integrated DNS (ADIDNS) server.</p> <p>The update addresses the vulnerability by correcting how Active Directory integrated DNS (ADIDNS) handles objects in memory.</p>",2020-09-11T17:08:18,8.8,Microsoft,Windows Server version 2004,Microsoft,Active Directory integrated DNS (ADIDNS),N/A,N/A,ADIDNS mishandling objects in memory,mishandling objects in memory,sending malicious requests,send malicious requests to an ADIDNS server,No,,Remote,Authenticated,Remote Code Execution,Run arbitrary code in the context of the Local System Account
CVE-2020-24675,"In S+ Operations and S+ History, it is possible that an unauthenticated user could inject values to the Operations History server (or standalone S+ History server) and ultimately write values to the controlled process.",2020-12-15T00:00:00,9.8,ABB,ABB Ability™ Symphony® Plus Operations,,S+ Operations and S+ History,,,Operations History server (or standalone S+ History server),,inject values to the Operations History server,inject values and write to the controlled process,No,,Remote,Unauthenticated,Injection,Write arbitrary values to the controlled process
CVE-2020-16957,<p>A remote code execution vulnerability exists when the Microsoft Office Access Connectivity Engine improperly handles objects in memory. An attacker who successfully exploited this vulnerability could execute arbitrary code on a victim system.</p> <p>An attacker could exploit this vulnerability by enticing a victim to open a specially crafted file.</p> <p>The update addresses the vulnerability by correcting the way the Microsoft Office Access Connectivity Engine handles objects in memory.</p>,2020-10-16T22:18:05,7.8,Microsoft,Microsoft Office 2019,Microsoft,Microsoft Office Access Connectivity Engine,N/A,N/A,Microsoft Office Access Connectivity Engine,improper handling of objects in memory,opening a specially crafted file,enticing a victim to open a specially crafted file,"Yes, victim must open a specially crafted file",N/A,N/A,N/A,Remote Code Execution,Execute arbitrary code on victim system
CVE-2020-0766,"<p>An elevation of privilege vulnerability exists when the Microsoft Store Runtime improperly handles memory.</p> <p>To exploit this vulnerability, an attacker would first have to gain execution on the victim system. An attacker could then run a specially crafted application to elevate privileges.</p> <p>The security update addresses the vulnerability by correcting how the Microsoft Store Runtime handles memory.</p>",2020-09-11T17:08:21,7.8,Microsoft,Windows 10 Version 1803,Microsoft,Microsoft Store Runtime,N/A,N/A,Microsoft Store Runtime,improper memory handling,running a specially crafted application,gain execution on the victim system and run a specially crafted application,No,attacker must gain initial execution on the victim system,Local,Low,Elevation of privilege,elevate privileges on the victim system
CVE-2020-4045,"SSB-DB version 20.0.0 has an information disclosure vulnerability. The get() method is supposed to only decrypt messages when you explicitly ask it to, but there is a bug where it's decrypting any message that it can. This means that it is returning the decrypted content of private messages, which a malicious peer could use to get access to private data. This only affects peers running SSB-DB@20.0.0 who also have private messages, and is only known to be exploitable if you're also running SSB-OOO (default in SSB-Server), which exposes a thin wrapper around get() to anonymous peers. This is fixed in version 20.0.1. Note that users of SSB-Server verion 16.0.0 should upgrade to 16.0.1 to get the fixed version of SSB-DB.",2020-06-11T21:15:13,7.5,ssbc,SSB-DB,SSB-DB,SSB-DB,20.0.0,N/A,get() method,Bug where it's decrypting any message that it can,Running SSB-DB@20.0.0 with private messages and SSB-OOO,Malicious peer accessing decrypted content of private messages,No,Running SSB-DB@20.0.0 with private messages and SSB-OOO,Peer-to-peer network,Anonymous,Information Disclosure,Malicious peer could access decrypted private data
CVE-2020-1763,"An out-of-bounds buffer read flaw was found in the pluto daemon of libreswan from versions 3.27 till 3.31 where, an unauthenticated attacker could use this flaw to crash libreswan by sending specially-crafted IKEv1 Informational Exchange packets. The daemon respawns after the crash.",2020-05-12T13:41:20,7.5,the libreswan Project,libreswan,libreswan,pluto daemon,3.27 to 3.31,N/A,pluto daemon,out-of-bounds buffer read flaw,sending specially-crafted IKEv1 Informational Exchange packets,send specially-crafted IKEv1 Informational Exchange packets,No,N/A,Remote,Unauthenticated,out-of-bounds buffer read,crash libreswan; the daemon respawns after the crash
CVE-2020-36730,"The CMP for WordPress is vulnerable to authorization bypass due to a missing capability check on the cmp_get_post_detail(), niteo_export_csv(), and cmp_disable_comingsoon_ajax() functions in versions up to, and including, 3.8.1. This makes it possible for unauthenticated attackers to read posts, export subscriber lists, and/or deactivate the plugin.",2023-06-07T01:51:52.111Z,8.3,niteo,CMP – Coming Soon & Maintenance Plugin by NiteoThemes,WordPress,CMP for WordPress,up to and including 3.8.1,N/A,"cmp_get_post_detail(), niteo_export_csv(), and cmp_disable_comingsoon_ajax() functions",missing capability check,use of vulnerable functions without capability checks,"read posts, export subscriber lists, deactivate the plugin",No,,Remote,Unauthenticated,Authorization Bypass,"Reading posts, exporting subscriber lists, deactivating the plugin"
CVE-2020-1516,"An elevation of privilege vulnerability exists when the Windows Work Folders Service improperly handles memory. To exploit this vulnerability, an attacker would first have to gain execution on the victim system. An attacker could then run a specially crafted application to elevate privileges. The security update addresses the vulnerability by correcting how the Windows Work Folders Service handles memory.",2020-08-17T19:13:22,7.8,Microsoft,Windows 10 Version 1803,Microsoft,Windows Work Folders Service,N/A,Windows,Windows Work Folders Service,improper handling of memory,attacker running a specially crafted application,gain execution on the victim system and run a crafted application,No,,Local,Authenticated execution access,Elevation of Privilege,Elevate privileges on the victim system
CVE-2020-16851,"<p>An elevation of privilege vulnerability exists when the OneDrive for Windows Desktop application improperly handles symbolic links. An attacker who successfully exploited this vulnerability could overwrite a targeted file with an elevated status.</p> <p>To exploit this vulnerability, an attacker would first have to log on to the system. An attacker could then run a specially crafted application that could exploit the vulnerability and delete a targeted file with an elevated status.</p> <p>The update addresses this vulnerability by correcting where the OneDrive updater performs file writes while running with elevation.</p>",2020-09-11T17:08:35,7.1,Microsoft,OneDrive for Windows,Microsoft,OneDrive for Windows Desktop,N/A,Windows,Improper handling of symbolic links,The OneDrive application improperly handles symbolic links,Running a specially crafted application,Log on to the system and run a specially crafted application,No,,Local access required,Authenticated,Elevation of privilege,Overwrite or delete a targeted file with elevated status
CVE-2020-9729,"A memory corruption vulnerability exists in InDesign 15.1.1 (and earlier versions). Insecure handling of a malicious indd file could be abused to cause an out-of-bounds memory access, potentially resulting in code execution in the context of the current user.",2020-09-08T00:00:00,7.8,Adobe,InDesign,Adobe,InDesign,15.1.1 and earlier,N/A,Memory management,Insecure handling of a malicious indd file,Opening a malicious indd file,Trick the user into opening a malicious indd file,Yes,User must open a malicious indd file,Local,None,Memory Corruption,Potential code execution in the context of the current user
CVE-2020-3533,"A vulnerability in the Simple Network Management Protocol (SNMP) input packet processor of Cisco Firepower Threat Defense (FTD) Software could allow an unauthenticated, remote attacker to cause an affected device to restart unexpectedly. The vulnerability is due to a lack of sufficient memory management protections under heavy SNMP polling loads. An attacker could exploit this vulnerability by sending a high rate of SNMP requests to the SNMP daemon through the management interface on an affected device. A successful exploit could allow the attacker to cause the SNMP daemon process to consume a large amount of system memory over time, which could then lead to an unexpected device restart, causing a denial of service (DoS) condition. This vulnerability affects all versions of SNMP.",2020-10-21T00:00:00,8.6,Cisco,Cisco Firepower Threat Defense Software ,Cisco,Firepower Threat Defense (FTD) Software,N/A,N/A,SNMP input packet processor,lack of sufficient memory management protections under heavy SNMP polling loads,sending a high rate of SNMP requests to the SNMP daemon through the management interface,send a high rate of SNMP requests,No,under heavy SNMP polling loads,Remote,Unauthenticated,Denial of Service (DoS),"unexpected device restart, causing a denial of service condition"
CVE-2020-15208,"In tensorflow-lite before versions 1.15.4, 2.0.3, 2.1.2, 2.2.1 and 2.3.1, when determining the common dimension size of two tensors, TFLite uses a `DCHECK` which is no-op outside of debug compilation modes. Since the function always returns the dimension of the first tensor, malicious attackers can craft cases where this is larger than that of the second tensor. In turn, this would result in reads/writes outside of bounds since the interpreter will wrongly assume that there is enough data in both tensors. The issue is patched in commit 8ee24e7949a203d234489f9da2c5bf45a7d5157d, and is released in TensorFlow versions 1.15.4, 2.0.3, 2.1.2, 2.2.1, or 2.3.1.",2020-09-25T18:45:40,7.4,tensorflow,tensorflow,TensorFlow,tensorflow-lite,"before 1.15.4, 2.0.3, 2.1.2, 2.2.1, and 2.3.1",N/A,Function for determining the common dimension size of two tensors,Uses a 'DCHECK' which is no-op outside of debug compilation modes,Dimension mismatch where the first tensor is larger,Craft cases where the first tensor's dimension is larger,No,Interpreter reads/writes assuming enough data in both tensors,N/A,N/A,Out-of-bounds read/write vulnerability,Reads/writes outside of bounds due to dimension size mismatch assumption
CVE-2020-3604,Multiple vulnerabilities in Cisco Webex Network Recording Player for Windows and Cisco Webex Player for Windows could allow an attacker to execute arbitrary code on an affected system. The vulnerabilities are due to insufficient validation of certain elements of a Webex recording that is stored in the Advanced Recording Format (ARF) or Webex Recording Format (WRF). An attacker could exploit these vulnerabilities by sending a user a malicious ARF or WRF file through a link or email attachment and persuading the user to open the file with the affected software on the local system. A successful exploit could allow the attacker to execute arbitrary code on the affected system with the privileges of the targeted user.,2020-11-04T00:00:00,7.8,Cisco,Cisco Webex Network Recording Player ,Cisco,Webex Network Recording Player and Webex Player,N/A,Windows,Webex recording stored in ARF or WRF format,insufficient validation of certain elements of a Webex recording,Opening a malicious ARF or WRF file,Send a malicious ARF or WRF file and persuade user to open it,"Yes, user must open the malicious file",Requires user to open the malicious file with the affected software,Local,Privileges of the targeted user,Code Execution,Execute arbitrary code on the affected system
CVE-2020-1731,"A flaw was found in all versions of the Keycloak operator, before version 8.0.2,(community only) where the operator generates a random admin password when installing Keycloak, however the password remains the same when deployed to the same OpenShift namespace.",2020-03-02T16:22:36,9.1,Red Hat,keycloak,Keycloak,Keycloak operator,all versions before 8.0.2,OpenShift,Operator's password generation mechanism,Generated password remains the same for the same OpenShift namespace,Deploying Keycloak to the same OpenShift namespace,Gain access to admin credentials knowing the password remains the same in the same namespace,No,Deployment to the same OpenShift namespace,Local,Admin,Weak Password Management,Potential unauthorized administrative access to Keycloak
CVE-2020-7332,Cross Site Request Forgery vulnerability in the firewall ePO extension of McAfee Endpoint Security (ENS) prior to 10.7.0 November 2020 Update allows an attacker to execute arbitrary HTML code due to incorrect security configuration.,2020-11-11T00:00:00,7.0,"Mcafee, LLC",Endpoint Security for Windows,McAfee,Endpoint Security (ENS),prior to 10.7.0 November 2020 Update,N/A,firewall ePO extension,incorrect security configuration,Cross Site Request Forgery,execute arbitrary HTML code,Yes,,Remote,Unauthenticated,Cross Site Request Forgery (CSRF),Execution of arbitrary HTML code by the attacker
CVE-2020-1508,"<p>A remote code execution vulnerability exists when Windows Media Audio Decoder improperly handles objects. An attacker who successfully exploited the vulnerability could take control of an affected system.</p> <p>There are multiple ways an attacker could exploit the vulnerability, such as by convincing a user to open a specially crafted document, or by convincing a user to visit a malicious webpage.</p> <p>The security update addresses the vulnerability by correcting how Windows Media Audio Decoder handles objects.</p>",2020-09-11T17:09:21,7.6,Microsoft,Windows 10 Version 2004,Microsoft,Windows Media Audio Decoder,N/A,Windows,Improper handling of objects in Windows Media Audio Decoder,Improper handling of objects,Opening a specially crafted document or visiting a malicious webpage,Convince a user to open a crafted document or visit a malicious webpage,Yes,,Remote,Unauthenticated,Remote Code Execution,Attacker could take control of an affected system
CVE-2020-16962,Windows Backup Engine Elevation of Privilege Vulnerability,2020-12-09T23:36:36,7.8,Microsoft,Windows 10 Version 20H2,Microsoft,Windows Backup Engine,N/A,Windows,Backup Engine,N/A,Exploitation attempt on Backup Engine,Perform actions that exploit privilege escalation,N/A,N/A,N/A,Low privilege,Elevation of Privilege,Gain higher privileges on the system
CVE-2020-7289,Privilege Escalation vulnerability in McAfee Active Response (MAR) for Windows prior to 2.4.3 Hotfix 1 allows a malicious script or program to perform functions that the local executing user has not been granted access to.,2020-05-07T00:00:00,7.8,"McAfee,LLC",McAfee Active Response (MAR) for Windows ,McAfee,Active Response (MAR) for Windows,prior to 2.4.3 Hotfix 1,Windows,,a malicious script or program can perform functions without proper access control,malicious script or program execution,execute a malicious script or program,Possibly required for script execution,,Local,Low,Privilege Escalation,Perform functions that the user has not been granted access to
CVE-2020-1536,"An elevation of privilege vulnerability exists when the Windows Backup Engine improperly handles memory. To exploit this vulnerability, an attacker would first have to gain execution on the victim system. An attacker could then run a specially crafted application to elevate privileges. The security update addresses the vulnerability by correcting how the Windows Backup Engine handles memory.",2020-08-17T19:13:31,7.8,Microsoft,Windows 10 Version 2004,Microsoft,Windows Backup Engine,N/A,Windows,Windows Backup Engine,improper handling of memory,running a specially crafted application,gain execution on the victim system and run a crafted application,No,,Local,Initially requires execution,Elevation of privilege,Attacker could elevate their privileges on the system
CVE-2020-10062,An off-by-one error in the Zephyr project MQTT packet length decoder can result in memory corruption and possible remote code execution. NCC-ZEP-031 This issue affects: zephyrproject-rtos zephyr version 2.2.0 and later versions.,2020-05-25T00:00:00,9.0,zephyrproject-rtos,zephyr,zephyrproject-rtos,Zephyr,version 2.2.0 and later,N/A,MQTT packet length decoder,off-by-one error,decoding of MQTT packet length,trigger off-by-one error,No,N/A,Remote,Unauthenticated,Memory corruption,Memory corruption and possible remote code execution
